commit_id,Author,commit_dt,commit_msg,commit_dtl
58a6b2887,ohdon,2022-08-17 09:29:13,기술사관관리 사용자 개발 수정,
5225d4329,ohdon,2022-08-16 13:03:57,기술사관 관리 사용자 수정,
cb840aed3,WooChul,2022-08-12 21:34:37,수동 첨부파일 다운로드,
d423f0756,WooChul,2022-08-12 20:01:28,수동 첨부파일 다운로드,
07a54a8ef,WooChul,2022-08-12 20:00:52,주택공급 2022년 레포트,
58b0d9c19,WooChul,2022-08-12 15:40:11,주택공급 2022년 레포트,
dfb6f5047,WooChul,2022-08-12 14:55:18,주택공급 2022년 레포트,
cddfd7717,WooChul,2022-08-12 14:08:54,주택공급 2022년 수정,
855711609,WooChul,2022-08-12 09:51:52,추천취하 버튼 이미지 수정(추천취하 가능할때만 이미지 보이게),
cf689be97,WooChul,2022-08-12 08:54:17,중소벤처24 연계 API 쿼리,
73398487d,WooChul,2022-08-12 08:53:35,중소벤처 공고연계 API 쿼리 사업년도 SUBSTR 수정,
58f756e1b,WooChul,2022-08-11 17:28:57,주택공급 2022년 엑셀다운로드 생년월일 수정,
5409c6c10,WooChul,2022-08-11 16:43:36,주택공급 2022년 수정,
0e31396ed,WooChul,2022-08-11 16:42:54,주택공급 2022년 수정,
089bf9668,eunha,2022-08-11 13:56:45,"참여학생현황 정부지원금 금액이 없고 비고만 있을 때 금액항목에 비고 출력하도록 수정, 정부지원금 비고 컬럼 맨 뒤 추가",
a07729293,WooChul,2022-08-11 11:14:22,추천취하 문구 수정,
814942bb1,WooChul,2022-08-11 09:56:26,"주택공급 2022년 화면개선 ""admin7"" 계정만 테스트 가능하게 조건추가",
2c89c5598,WooChul,2022-08-11 09:49:56,주택공급_2022년_화면개선,
f3cd340fe,eunha,2022-08-11 09:05:58,기술사관 개발중,
80fc25d3d,eunha,2022-08-10 11:25:58,계약학과 쿼리 수정,
fb069a39b,eunha,2022-08-10 10:28:15,"계약학과 정부지원금 비고란 추가 관리자 계약학과 학생 등록 팝업에서 제출관리 상태일때 disabled 안되는 현상, 우편번호 버튼 보이도록 수정",
63e1f8629,eunha,2022-08-09 16:05:29,"검색조건 학과명 -> 학생명 작성상태가 작성중, 제출완료 상태면 수정 저장 가능하도록 수정",
e4971fc49,eunha,2022-08-09 15:27:53,작성상태 코드 추가,
3edb9200e,WooChul,2022-08-09 14:57:27,dataCollection 비교 함수 수정,
5d7531146,eunha,2022-08-09 11:00:11,"실적현황 쿼리 추가, 엑셀 다운로드 기능",
004811fc5,WooChul,2022-08-08 15:20:40,1. 2022년 주택공급 레포트 2. wqCommon.js dataCollection 비교구문 수정,
778c54081,WooChul,2022-08-08 10:36:25,주택공급 2022년 레포트,
f563118f6,ohdon,2022-08-05 17:35:28,기술사관관리 사용자 메뉴 개발,
7a200df74,eunha,2022-08-05 17:21:50,반려 버튼 누를때 반려내용이 없을시 반려탭으로 이동하도록 수정,
f27e78aaa,ohdon,2022-08-05 15:23:20,기술사관관리 사용자 개발,
e0c3dfba0,eunha,2022-08-05 14:55:44,"졸업년도 총 통계 컬럼 추가개발, 엑셀에 합계 추가",
6378ef03b,ohdon,2022-08-05 09:44:07,커밋충돌로 공백추가,
ca7c6f6cf,ohdon,2022-08-05 09:42:30,기술사관관리 사용자 개발,
4bd40521f,eunha,2022-08-05 09:18:37,기술사관 개발중..,
b234e8a0c,eom,2022-08-04 18:46:11,성과공유 수정,
c1fa93c74,ohdon,2022-08-04 16:56:51,기술사관관리 사용자 개발,
5f12f504e,ohdon,2022-08-03 17:54:53,기술사관관리 사용자 개발수정,
16f1ee8cb,ohdon,2022-08-03 17:04:12,기술사관관리 사용자 메뉴 개발,
536b39618,eom,2022-08-02 20:02:09,소스 원복,
f4da384a2,ohdon,2022-08-02 15:37:07,기술사관관리 메뉴 개발 (사용자),
7c3d58208,eom,2022-08-02 13:48:07,*이의신청 JOIN TABLE 수정 *이의신청 기간 제한 추가,
be4894079,WooChul,2022-07-29 17:17:13,산업기능요원 이메일 발송 수정,
a00492353,WooChul,2022-07-29 15:38:10,산업기능요원 평가완료 이메일 발송 누락건 재발송을위한 수정,
486d92e69,WooChul,2022-07-28 18:27:16,산업기능요원 추천점수 실적계산 소수점 둘째자리까지로 수정,
ac3859c91,eunha,2022-07-28 15:57:30,기준년월 조회 공통 함수 callback 함수 기능 추가,
d59ffb4e2,WooChul,2022-07-28 15:04:29,산업기능요원 이의신청 중 담당자 연락처 정규식 체크 수정,
ca6ee15bb,WooChul,2022-07-27 20:08:17,주택공급_2022_관리자화면,
a0bec7e1f,WooChul,2022-07-27 19:51:52,산업기능요원 접수기관 담당자 그리드 숨기기,
9f3edd995,WooChul,2022-07-27 19:20:05,커밋,
497863aa9,WooChul,2022-07-27 19:17:52,산업기능요원 신청화면 수정,
a366bfa5f,WooChul,2022-07-27 19:16:01,주택특별공급 신청화면 수정,
feb4ae758,eunha,2022-07-26 14:58:21,학생관리 일정 상태가 진행중인 경우에도 삭제되지 않도록 수정,
ea371f861,WooChul,2022-07-26 08:35:06,2022년도 주택공급 신청 배점표출력,
e446c1be1,eunha,2022-07-25 17:54:45,"학위취득률 통계 쿼리 수정, 그리드 readonly 설정",
3e6f646b6,eunha,2022-07-25 17:09:41,쿼리수정,
ffa858f17,eunha,2022-07-25 16:17:27,쿼리수정,
4fea23500,eunha,2022-07-25 15:57:58,계약학과 졸업자 현황 쿼리수정,
95b61b2a9,eunha,2022-07-25 10:20:06,참여학생현황 화면 개발,
99c748897,eunha,2022-07-21 13:46:03,"비고 컬럼 추가 쿼리수정, 화면 수정",
a27c25e29,eunha,2022-07-20 16:20:39,"기준년월 컬럼 추가 관련 수정 학적상태, 의무근무여부에 따른 의무근무상태 disabled 유무 스크립트 수정",
9491018d1,eunha,2022-07-20 13:13:29,학생등록 가능여부 쿼리에 기준년월 조건 뺌,
a4ace6c7f,eunha,2022-07-20 11:00:54,기준년월 추가,
f75951d3d,eunha,2022-07-20 09:36:44,컬럼 길이 수정,
b0f998771,eom,2022-07-20 09:35:58,일정진행시 데이터복사 쿼리 수정,
bb00b0241,eom,2022-07-19 20:15:04,기준년월 추가,
66ce2a383,WooChul,2022-07-19 17:23:39,주택특별공급 2022년 신규 관리자 신청내역 조회화면,
749434d72,WooChul,2022-07-19 17:16:46,취업맞춤반 쿼리 수정,
1fbb7a298,WooChul,2022-07-19 17:09:42,훈련맞춤반 훈련직종 못 가져오는거 쿼리 수정,
9ce217183,eunha,2022-07-19 16:56:31,원복,
bab4ab3ee,eunha,2022-07-19 16:43:35,학생관리 일정 테이블 변경,
b4a5a127e,WooChul,2022-07-19 16:27:51,취업맞춤반운영 훈련직종 쿼리 수정,
f84f9ad78,eunha,2022-07-19 11:17:39,취업맞춤반 기준일자 맥스 구하는 쿼리 수정,
db7fb0737,eunha,2022-07-19 10:39:45,컬럼명 수정,
8a0d7c06a,WooChul,2022-07-18 14:42:41,"취업맞춤반 학생등록 주민등록번호별 성별 구분코드 추가(7, 8)",
8190eae34,WooChul,2022-07-18 14:20:32,주민등록번호 정규식 체크 수정 (내/외국인 구분),
18ceef2f4,ohdon,2022-07-18 11:19:59,maxlength 4에서 5로 수정,
fc9e499f7,ohdon,2022-07-18 11:04:44,인재육성 관리자 사용자 평가점수 소수점둘째자리까지로 수정,
0fc7307ad,ohdon,2022-07-18 10:49:36,기술사관 사용자 개발,
7545c2320,ohdon,2022-07-18 09:30:48,공백추가,
8d20cce95,ohdon,2022-07-18 09:29:09,기술사관관리 사용자,
ee7abc4df,eunha,2022-07-15 17:47:41,참여기업 현황 개발,
4d459a679,eunha,2022-07-15 17:47:08,학생관리일정 개발,
bfbb63ff1,ohdon,2022-07-15 14:53:00,관리자 및 사용자 인재육성형 지정사업 평가점수합계 소수점 자리 나오도록 수정,
9a1d5ca5a,ohdon,2022-07-15 14:06:34,기술사관 관리 사용자 화면 개발 중 커밋,
2a8f3f370,eunha,2022-07-14 15:55:00,년월 콤보 간격조정,
12bf82c9c,eunha,2022-07-14 15:49:02,기준월 정렬 수정,
38e1c2b4a,eunha,2022-07-14 15:45:06,기준년월 콤보 조회기능 개발,
b93cbb21f,eunha,2022-07-14 15:03:11,TRN_JOB_CD ::NUMERIC -> ::VARCHAR 로 변경,
8691eed3f,eunha,2022-07-14 10:32:40,delProc 쿼리 오타 수정,
3bf7d1e3b,eunha,2022-07-13 16:27:58,연락처 수정 여부 이벤트 수정,
edcb15805,WooChul,2022-07-13 15:53:43,산학맞춤반학생등록 훈련직종 타입변경,
fb0222332,eunha,2022-07-13 11:44:00,행추가시 초기상태에 연락처 수정 안되도록 수정,
e135a7271,eunha,2022-07-12 17:12:14,검색조건 위치 변경,
c564e633f,eunha,2022-07-12 16:49:37,"취업맞춤반 현황 검색조건 - 임시저장여부 추가 개인정보 Y 일때만 휴대폰 입력 가능 주민번호 입력시 뒷자리 시작 번호에 따라 성별 픽스 주민번호 필수값 해제 고용노동부 제출 엑셀 학교명, 지역 항목 추가 (지역은 앞에 컬럼이 있으나 편의성을 위해 뒤에 한번더 추가해달라고 하심)",
fa761bd97,eunha,2022-07-12 09:25:55,학교명 길이에 따른 레이아웃 틀어짐 현상 수정,
5448fe4d4,eunha,2022-07-12 09:06:08,맞춤반 교육과정 현황에 훈련직종 컬럼 추가,
395a5a8f6,eom,2022-07-11 17:29:30,컬럼width 수정,
67960f7c1,eunha,2022-07-11 17:23:12,회차카운트 수정,
9e334582d,WooChul,2022-07-11 16:35:56,산업기능요원 온라인증빙업체 등록 할 사업자번호 별 성과공유 유형별 목록 쿼리수정,
176d3e696,ohdon,2022-07-11 10:46:36,technoMng branch 기술사관관리 사용자 화면,
096b5b914,WooChul,2022-07-11 10:23:56,시스템 공지화면 추가,
397ec9ffd,eunha,2022-07-08 15:09:44,사업연도 -선택- -> -전체- 변경,
811a51af4,eunha,2022-07-07 17:30:52,EQP_SEQ 자동생성 부분 수정,
4694b2707,eunha,2022-07-07 17:19:29,취업상태가 중도탈락일 경우 중도탈락일이 작성할수 있도록 수정 행 추가시 개인정보동의가 N인 경우 주민등록번호 작성되는 오류 수정,
011ba2af9,eunha,2022-07-07 16:42:13,중도탈락 필수값,
5fcb08812,eunha,2022-07-07 16:32:09,년도 검색조건 수정,
8e3bd8c78,eunha,2022-07-07 16:30:55,그리드 높이 조정,
3492991a6,eunha,2022-07-07 16:26:09,order by 사업구분 추가 그리드 길이 조절,
2ad7f0fb5,eunha,2022-07-07 16:19:36,"페이징 쿼리를 LIMIT 으로 변경 엑셀 다운로드시 전체쿼리 갯수 쿼리 안타도록 변경 ORDER BY 사업연도, 사업구분, 학교 순으로 변경",
4bf3ca899,eunha,2022-07-07 16:17:31,사업구분 검색조건 -전체- 추가,
864560d2b,eunha,2022-07-07 15:50:45,"열 넓이 조정, 픽스컬럼",
fdcbbdca8,eunha,2022-07-07 15:39:11,훈련식종 코드명으로 나오도록 수정,
73c48d5f2,eunha,2022-07-07 15:33:54,"필수값 없는 부분 포커싱 연락처 번호만 입력되도록, 길이제안",
48dc3d676,eunha,2022-07-07 14:54:47,주민등록번호 최대길이 13,
fd7366e6e,eunha,2022-07-07 14:43:50,훈련직종 코드 컬럼 추가,
c68d8903e,WooChul,2022-07-07 12:12:16,산업기능요원 반려 제외업체 49개 중 2개 삭제,
21c1ea2c8,WooChul,2022-07-07 11:22:41,1.산업기능요원 신규신청 제외업체 49개중 1업체 삭제 2.주민등록번호 정규식체크 $wc.regx.isRrno() 추가,
ef14ff174,eunha,2022-07-06 15:07:38,실습도구 관리 수정,
267348b70,eunha,2022-07-05 17:55:13,경로 원복,
b95378072,eunha,2022-07-05 17:51:30,실습장비 관리대장 개발,
a8485c1eb,WooChul,2022-07-05 10:31:42,공백,
1a5390011,WooChul,2022-07-05 10:31:02,산업기능요원 접수기간내에 반려받은 신청내역 체크하는거 날짜해제,
228f84dd2,eom,2022-07-05 09:56:51,조회조건 체크(날짜검색) 오류 수정,
66aa043fd,eunha,2022-07-04 17:37:07,INSTT_AREA_ID 지역 언제나 수정 가능하도록 수정,
af847e1f5,WooChul,2022-07-04 17:20:56,산업기능요원,
f453474ef,WooChul,2022-07-04 17:19:07,산업기능요원 반려 건에 한해서 재신청 가능케 수정(07.05 - 07.07 18:00:00 까지),
1bee76468,eunha,2022-07-04 16:28:35,단건 승인/반려 기능 추가 단건 승인/반려시 이메일 조회쿼리 추가,
5571bbdf2,eunha,2022-07-04 15:19:35,운영여부 if문 추가,
8ecd653e8,eunha,2022-07-04 14:55:38,이메일 70번 if문 수정,
a5671b032,WooChul,2022-07-01 10:44:06,인재육성형 중소기업 지정신청(2022-H3K-01) 사업 반려시 문자 & 메일 발송안되서 구성,
a2b87cce8,WooChul,2022-07-01 09:26:02,juqery.Countdown 기준시간 서버시간 가져오게 수정,
405e34fea,WooChul,2022-06-30 17:35:42,1. wqCommons.js 서버시간 Date() 타입으로 가져오기 함수 2. 산업기능요원 수정,
f4a2ed4d8,WooChul,2022-06-30 16:16:07,산업기능요원 서브미션 실행 전 사업접수기간 중인지 체크,
4c1e61840,WooChul,2022-06-30 16:03:28,산업기능요원 신청마감일 카운트다운 CSS 수정,
9e101e3fc,ohdon,2022-06-30 15:06:32,공백 추가,
fb4c4adee,ohdon,2022-06-30 15:04:47,"미래성과공유쿼리: 18년이전자료조회기준일시 수정, bizr_no 셀렉 시 tc_mbr_info 조인한 부분 제거",
ce6334033,WooChul,2022-06-30 13:55:05,산업기능요원 수정,
a09f6f040,WooChul,2022-06-29 16:05:58,인재육성형 중소기업 지정신청 수정,
554e8e696,eunha,2022-06-29 15:32:19,훈련직종 코드 추가,
287016f22,ohdon,2022-06-29 15:15:14,성과공유 3개연도 작성중 제외하고는 신청일시 기준으로 값 나오도록 수정,
a4b4433df,WooChul,2022-06-29 10:41:32,인재육성형 중소기업 지정신청 수정,
459a18cae,WooChul,2022-06-29 10:39:22,1.인재육성형 중소기업 지정신청 반려건 재신청 커멘트 추가 2.이메일 & 문자 '(당일에 한함)' 추가,
84515bd29,ohdon,2022-06-29 09:17:41,성과공유 작성중 및 반려일 때 3개 연도 불러오는 기준 now()로 변경,
7453ec949,WooChul,2022-06-28 17:24:13,반려처리 건수가 있는것만 조건추가,
dcc9248a2,WooChul,2022-06-28 17:15:10,인재육성형 중소기업 지정신청,
9ef046ef7,WooChul,2022-06-28 17:14:01,1. BSNS_ID  : 2022-H3K-01 2. 현재일자 : 2022년06월30일 3. 현재시간 : 18:00시 이전 4. 반려1건 이상일ㄸ,
7e5b99bcc,eunha,2022-06-28 17:13:49,쿼리 오류 수정,
88bd164e6,WooChul,2022-06-28 17:06:05,인재육성형 중소기업 지정신청 예외처리 중 반려사유가 있으면 추가,
46b67e264,WooChul,2022-06-28 17:04:22,산업기능요원 confirm 문구수정,
0fb4997e9,WooChul,2022-06-28 16:58:56,관리자 산업기능요원 > 병무청추천 > 근무자명부 2020년 이하 쿼리 수정,
63f0ce504,eunha,2022-06-28 16:06:18,참여기업신청현황 TB_JOB_STDN.CRTR_YMD 관련 수정,
592e275de,eunha,2022-06-28 16:05:53,참여기업신청현황 TB_JOB_STDN.CRTR_YMD 관련 수정 다른 조건 상관없이 CRTR_YMD는 MAX값이 와야 함으로 기준이되는 BSNS_YY 조건을 제외한 조건 삭제,
dc66a39d9,eunha,2022-06-28 16:04:45,참여기업신청현황 TB_JOB_STDN.CRTR_YMD 관련 수정,
3dbfda435,eunha,2022-06-28 16:02:54,성과지표현황 TB_JOB_STDN 테이블 관련 수정,
009d7ec33,eunha,2022-06-28 16:00:49,교육과정명 수정 되지 않도록 막음,
95d114f6b,WooChul,2022-06-28 11:04:50,1.인재육성형 중소기업 지정신청 모든처리 실행 전 접수마감(유예마감)시간 체크 후 처리(사용자단) 2.BSNS_ID '022-H3K-01' 한에서 접수마감시간이 만료 되어도 06월30일 18시까지 재작성 가능케 임의처리,
6a5a801d0,WooChul,2022-06-28 10:42:19,$wc.getServerTime() 함수 추가 사업신청 및 접수시 사업설정 접수마감시간과 서버시간 기준으로 비교하기 위해서 서버시간 가져오는 함수 추가,
3c46e1329,WooChul,2022-06-28 10:40:16,산업기능요원 기본 0번째(자격체크)탭 일때 버튼설정 수정,
524f4d6be,WooChul,2022-06-27 15:09:34,년월일(YYYYMMDD) 가져오는 공통함수 추가,
5f9d515d9,eunha,2022-06-27 13:52:00,"중소기업특성화고인력양성사업 참여기업 신청 승인/반려 이메일 발송 로직, 메시지 추가",
9629fc1e6,WooChul,2022-06-27 10:32:02,병무청추천 신청목록 필요인원 쿼리 수정,
305623a9c,WooChul,2022-06-24 18:11:59,# WARNING: head commit changed in the meantime,산업기능요원 신청서 출력 상세주소 누락 쿼리추가
b0c25bb0e,WooChul,2022-06-24 17:46:55,산업기능요원 매출/수출액 사업연도 2개년도 나오게 수정,
d6c1fd80d,WooChul,2022-06-24 15:16:18,인재육성형 중소기업 지정신청 수정,
61f3dddc7,WooChul,2022-06-24 14:46:01,인재육성형 중소기업 지정사업 반려관련 수정,
964ae08d6,WooChul,2022-06-24 13:50:32,인재육성형 중소기업 수정,
fdf58c6d9,WooChul,2022-06-24 13:09:56,중소기업 인재육성형 중소기업 지정신청 반려 이메일관련 수정,
4ea61e45a,WooChul,2022-06-24 11:20:21,인재육성형 중소기업 지정신청 2022년도 1회차 반려처리시 알림문구 수정(하드코딩),
b17415701,WooChul,2022-06-23 17:32:19,wqCommon.js 주민등록번호 체크 후 컴포넌트 Foucs() 추가,
22e64b3e8,WooChul,2022-06-23 16:06:18,주민등록번호 정규식 체크 후 포커스 줄 컴포넌트 ID 파라미터 추가,
fa14925d4,WooChul,2022-06-23 16:03:46,1.CONTENT.xml 메인페이지 팝업 1개 이상일때 겹치지 않게 계단식으로 보여주기 2.wqCommon.js 수정 3.IdtcagMmaRcmn.SQL 병무청추천 목록 쿼리 수정,
3e0bffdb7,eunha,2022-06-23 10:47:24,틍성화고 참여기업신청,"1) 기업정보 수정시 기업정보 반영 여부를 묻고  WTC_INSN_INFO, TC_MBR_INFO 테이블에도 반영하는 로직 추가"
d6c166ffe,WooChul,2022-06-22 17:03:36,성과공유 신청내역 신청정보 변경시 TC_MBR_INFO 수정,
eacda97ba,WooChul,2022-06-22 16:17:48,성과공유,1.기업정보 저장시 TC_MBR_INFO & WTC_INSN_INFO UPDATE
d81067a3c,WooChul,2022-06-22 16:16:16,산업기능요원 수정,
98cfeb35c,WooChul,2022-06-22 09:02:41,산업기능요원 매출/수출액 입력수정,
11866f5bd,WooChul,2022-06-21 18:11:57,산업기능요원 관련수정,
b8ff4279f,WooChul,2022-06-21 18:10:34,산업기능요원 관련 수정,
1b7376c46,eunha,2022-06-21 17:37:27,주민등록번호 유효성 검사 함수 추가 $wc.inspRrnoReqularExpression,
3d9e79101,eunha,2022-06-21 16:34:47,첨부파일 전체 다운로드 기능 추가,
0f0502d09,WooChul,2022-06-21 14:15:15,산업기능요원 수출실적 점수 계산식 수정,
00d8cfddc,ohdon,2022-06-21 10:00:13,관리자>사업관리>업무연락방 현황 수정,
929852034,ohdon,2022-06-20 17:37:06,관리자>사업관리>업무연락방현황 수정,
545ed15c9,ohdon,2022-06-20 15:27:37,관리자>사업관리>업무연락방 현황 과제완료도 수정되도록 수정,
10abf45bb,ohdon,2022-06-20 13:27:21,일괄접수 설명 문구 수정,
be21b7ee5,ohdon,2022-06-20 13:20:36,관리자 주특공 일괄접수 버튼 수정,
31c0b5131,eom,2022-06-20 11:14:00,1팀1프로젝트 삭제,
d87d3d2dc,ohdon,2022-06-20 10:22:27,관리자 주특공 일괄접수 수정,
766d20b6d,ohdon,2022-06-17 17:56:09,사업완료건 수정시 삭제버튼 숨김,
0e0980252,ohdon,2022-06-17 17:44:25,관리자 주특공 공고 버튼 setlabel 추가,
ae85990b8,ohdon,2022-06-17 17:26:49,관리자 주특공 일괄접수 버튼 생성 및 주특공 사업공고 사업완료건도 수정가능하도록 수정,
ad318ff39,eunha,2022-06-17 15:09:02,주민등록번호 공통메서드 사용으로 변경,
40440b2d4,eunha,2022-06-17 15:08:04,주민등록번호 정규화 검사 공통추가 $wc.inspRrnoReqularExpression,
b2d62532b,WooChul,2022-06-17 14:59:24,1.산업기능요원 사업장주소 > 법인등기부 등록 주소 문구 수정 2.사업참여기업신청 수정 3.공통코드 ServiceImpl 들여쓰기 수정,
38dd16c34,eunha,2022-06-17 14:12:58,현시점에서 바로 직전의 학생정보 및 정부지원금 데이터를 조회 현 데이터와 비교하여 화면에 표시한다.,
63adc7304,eunha,2022-06-17 14:08:45,"개인정보동의, 주민등록번호, 휴대폰, 훈련직종, 훈련중도탈락일자 철럼 추가",
95651fbc8,eunha,2022-06-17 14:07:17,고용노동부 제출 엑셀에 임시저장여부 컬럼 추가 주민등록번호에서 생년월일을 추출하는 쿼리 추가,
6e6c0c02b,WooChul,2022-06-16 17:38:13,산업기능요원 수정,
a1825b08f,WooChul,2022-06-16 17:37:14,산업기능요원 수정,
d84d026fc,eom,2022-06-16 16:05:27,문구 추가,
e90194b2c,eunha,2022-06-16 14:08:56,"필요컬럼추가(개인정보동의여부, 주민등록번호, 휴대폰번호, 훈련직종코드, 중도탈락일자)",
9c81e21fc,eunha,2022-06-16 14:07:23,"고용노동부 제출용 엑셀 다운로드 및 필요한 컬럼 추가(개인정보동의여부, 주민등록번호, 핸드폰, 훈련직종코드, 중도탈락일자) 주민등록번호, 휴대폰 번호 마스킹처리",
57257cd8f,eunha,2022-06-16 14:00:47,"수료, 졸업자 현황 화면 개발",
cd6a8a370,ohdon,2022-06-16 11:19:54,관리자인재육성 관리자산기요큐앤에이 화면수정,
1b3c1fbba,WooChul,2022-06-16 11:17:04,관리자 > 산업기능요원 >  통계현황 > 전체보기 상세화면 팝업 파라미터 사업자번호 추가,
62f7c0e32,ohdon,2022-06-16 10:35:44,산기요 관리자 큐앤에이 답변제목 삭제 및 화면수정,
5b9809ee0,WooChul,2022-06-15 16:27:29,사업소개 > 인재육성형 중소기업 지정사업 수정,
0fd6b6116,WooChul,2022-06-15 16:00:42,산업기능요원,
462c475b6,WooChul,2022-06-15 15:58:19,본사주소 => 사업장주소,
1252032ed,eom,2022-06-15 15:54:40,인재육성형지정 사업소개css 변경 및 평기기준표 수정,
7b2d10dc0,ohdon,2022-06-15 15:21:44,관리자 인재육성서면총괄평가 및 관리자산기요큐앤에이 수정,
58e0ad232,eom,2022-06-15 11:20:23,인재육성형 중소기업지정 평가기준표 수정,
828d96154,WooChul,2022-06-15 10:57:36,산업기능요원 매출/자산액 자리수 7자리로 변경,
452026d40,WooChul,2022-06-15 09:34:22,인재육성형 중소기업 지정사업 사업소개 문구 수정,
44c591694,ohdon,2022-06-14 17:10:34,충돌나서 공백 추가,
053183705,ohdon,2022-06-14 17:07:41,관리자 인재육성 기준컬럼 추가수정,
15ffa32af,WooChul,2022-06-14 17:06:18,산업기능요원 수정,
5266bb664,WooChul,2022-06-14 16:56:18,산업기능요원 수정,
68f8baef6,ohdon,2022-06-14 15:36:36,관리자 인재육성 기준 테이블 컬럼 추가,
f073db12a,eom,2022-06-14 15:09:27,관리자QnA 스타일 변경 및 산업기능요원 증빙서류목록 소스 위치 변경,
33f57b199,eom,2022-06-14 14:55:50,인재육성형 지정 평가기준표 추가,
fc5396704,eom,2022-06-14 14:55:50,인재육성형 지정 평가기준표 추가,
d36f4f502,eom,2022-06-13 17:46:00,인재육성형지정 서면평가 총괄 현황 소스 정리,
2f165ddb4,WooChul,2022-06-13 15:30:55,사용자 > 산업기능요원 > 진행상태 '반려' 중에는 반려 탭으로 자동이동,
e25964cff,WooChul,2022-06-13 15:22:32,사용자 > 산업기능요원,
997a8dabb,WooChul,2022-06-13 15:21:09,사용자 산업기능요원,
72d0285d0,ohdon,2022-06-13 15:16:58,산기요 관리자 큐앤에이 화면 수정,
2437a85d4,WooChul,2022-06-13 15:11:26,1.사용자 > 사업소개 > 인재육성형 중소기업 지정사업 2.사용자 > 신청관리 > 산업기능요원 신청조회 > 반려상태일때 상세화면 자동 반려 탭으로 이동,
0d9a03282,ohdon,2022-06-13 14:53:10,산기요 관리자 안쓰는 submission삭제 및 화면 padding-top수정,
ebce1ec4e,ohdon,2022-06-13 14:11:33,산기요 관리자 큐앤에이 수정,
a8f187fc9,WooChul,2022-06-10 17:14:43,산업기능요원 본사 공장 사업자번호 중복체크 문구,
45cd4d87a,WooChul,2022-06-10 16:02:47,산업기능요원 본사 & 공장 사업자번호 중북체크 confirm 으로 수정,
703e916cb,eom,2022-06-10 14:29:37,필요인원 배정순위 관련 증빙서류 쿼리 수정,
9fdbcac8d,eunha,2022-06-10 13:20:36,학생관리 일정 회차 카운트가 올라가지 않는 현상 수정,
48cf9a75b,eunha,2022-06-10 13:16:48,엑셀 파일명 수정,
d8d71c173,WooChul,2022-06-10 11:22:01,권한관리 쿼리 오타수정,
e95f340f8,WooChul,2022-06-10 11:05:09,관리자 > 산업기능요원 > 자신/매출액 관련 문구추가,
7a506f29f,WooChul,2022-06-10 08:29:55,산업기능요원 문구수정,
a9705867a,WooChul,2022-06-09 18:13:40,산업기능요원 & 공통첨부파일 조회 쿼리 수정,
54c909631,eom,2022-06-09 17:38:10,2022년 주택특별공급 화면 분기 처리 추가,
22821d033,WooChul,2022-06-09 15:43:56,권한부여시 INSTT_ID 값이 없으면 중소벤처기업진흥공단(1074776)값으로 임의입력,
1c7b0c02f,WooChul,2022-06-09 14:04:26,산업기능요원 화면수정,
352eeafa3,WooChul,2022-06-09 10:26:30,산업기능요원_2022,
4da67d01b,eom,2022-06-09 10:25:02,문구추가(A04항목입력),
90b9f41ea,WooChul,2022-06-09 09:40:07,산업기능요원 2022년 신청서출력 레포트파일명(_2022) 수정,
2f319e8b8,WooChul,2022-06-08 17:42:18,관리자 > 산업기능요원 신청접수 목록조회 화면 중 검색조건 산업재해율 이의신청 CHECK_BOX CSS 수정(간격조정),
a17c159d8,WooChul,2022-06-08 16:47:24,이메일서비스 수정,
fd650e722,WooChul,2022-06-08 16:12:07,산업기능요원 수정 & 이메일서비스(공통) 수정,
3faec0622,WooChul,2022-06-08 10:51:36,커밋,
8eb72eb1a,ohdon,2022-06-08 10:16:59,사용자 화면에서 만든 산기요 관리자큐앤에이화면 삭제,
248320cfd,ohdon,2022-06-08 10:13:46,사용자 화면 산기요 관리자 메뉴 삭제,
d5a259e1b,ohdon,2022-06-08 10:04:51,관리자 큐앤에이 수정,
a9a65c662,WooChul,2022-06-08 09:26:37,사용자 > 산업기능요원 신청접수화면 수정,
97f89c839,WooChul,2022-06-07 19:40:55,산업기능요원 관리자 이의신청 조회 쿼리 수정(담당자정보 추가),
63b00be77,eom,2022-06-07 19:40:30,산업기능요원 신청서(2022년),
379ec8776,ohdon,2022-06-07 19:38:01,관리자 큐앤에이 메뉴 생성,
4af89f3db,WooChul,2022-06-07 19:06:26,산업기능요원 수정,
959b27046,WooChul,2022-06-07 18:34:51,산업기능요원 & 인재육성형 지정사업 반려안내 이메일 템플릿 수정,
fae8943c2,WooChul,2022-06-07 17:54:13,산업기능요원 22년 추천점수 팝업 문구수정,
f25a311ad,WooChul,2022-06-07 17:53:39,인재육성형 지정사업 문자 & 이메일 수정,
aeadb4c7a,WooChul,2022-06-07 16:25:27,인재육성형 지정사업 사업신청 반려문구 수정,
057aa0af6,WooChul,2022-06-07 15:50:02,인재육성형 지정사업 신청 반려알림 메일발송,
f552d0a10,WooChul,2022-06-07 15:44:55,인재육성형 지정사업 신청 이메일 템플릿,
aa139dd4e,WooChul,2022-06-07 15:30:03,산업기능요원 수정,
6b776647e,ohdon,2022-06-03 17:13:29,원천징수 이행상황신고서  (연말정산) 으로 문구수정,
2007caf08,WooChul,2022-06-03 11:03:12,권한별 상위메뉴 조회 주석추가,
